gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2244221053	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/38855259/original.jpeg	https://www.inaturalist.org/photos/38855259					2019-05-12T00:15:45Z	Mathieu Gilbert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mathieu Gilbert
2244221053	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/38855265/original.jpeg	https://www.inaturalist.org/photos/38855265					2019-05-12T00:15:55Z	Mathieu Gilbert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mathieu Gilbert
2244217808	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/38426848/original.jpeg	https://www.inaturalist.org/photos/38426848					2016-09-11T01:51:26Z	Mathieu Gilbert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mathieu Gilbert
2244217808	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/38426857/original.jpg	https://www.inaturalist.org/photos/38426857					2016-09-11T01:52:05Z	Mathieu Gilbert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mathieu Gilbert
2028492971	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/33078997/original.jpeg	https://www.inaturalist.org/photos/33078997					2019-03-18T23:41:07Z	Stefan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stefan
1843245772	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/11239090/original.jpeg	https://www.inaturalist.org/photos/11239090					2016-12-13T18:17:03Z	Stefan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stefan
1703199099	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/11989228/original.jpeg	https://www.inaturalist.org/photos/11989228					2017-11-23T19:00:03Z	Stefan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stefan
1703199099	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/11989217/original.jpeg	https://www.inaturalist.org/photos/11989217					2017-11-23T20:01:18Z	Stefan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Stefan
1562887854	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/7160251/original.jpeg	https://picasaweb.google.com/115070123745179116094/6409505884915168241#6409224453436385842					2017-04-15T11:06:17Z	115070123745179116094		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	115070123745179116094
1562887854	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/7160254/original.jpeg	https://picasaweb.google.com/115070123745179116094/6409505884915168241#6409224363705063810					2017-04-15T11:06:17Z	115070123745179116094		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	115070123745179116094
1562887854	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/7160253/original.jpeg	https://picasaweb.google.com/115070123745179116094/6409505884915168241#6409224395137084322					2017-04-15T11:06:17Z	115070123745179116094		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	115070123745179116094
1562887854	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/7160250/original.jpeg	https://picasaweb.google.com/115070123745179116094/6409505884915168241#6409224478026689554					2017-04-15T11:06:17Z	115070123745179116094		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	115070123745179116094
1562887854	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/7160252/original.jpeg	https://picasaweb.google.com/115070123745179116094/6409505884915168241#6409224421572937010					2017-04-15T11:06:17Z	115070123745179116094		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	115070123745179116094
